date,time,team,name,card,type
2024-07-09,09:20:23,Blue,Poonam,J♣,Sequence
2024-07-09,09:23:08,Green,Jose,A♥,Sequence
2024-07-09,09:23:37,Red,Jaemo,J♣,Sequence
2024-07-09,09:24:04,Green,Nishant,J♦,Sequence
2024-07-09,09:24:25,Red,Howard,J♦,Sequence
2024-07-09,12:23:48,Green,Poonam,J♣,Sequence
2024-07-09,12:39:38,Green,Poonam,7♥,Sequence
2024-07-09,12:40:05,Green,Poonam,J♦,Sequence
2024-07-09,12:45:01,Green,Poonam,3♠,Sequence
2024-07-09,12:50:56,Blue,Daniel,J♣,Sequence
2024-07-09,13:08:54,Blue,Mel,7♠,Sequence
2024-07-08,12:23:11,Green,Mel,2♥,Sequence
2024-07-08,12:23:41,Green,Mel,J♦,Sequence
2024-07-08,12:38:21,Green,Poonam,J♦,Sequence
2024-07-08,12:38:35,Blue,Larah,J♣,Sequence
2024-07-08,12:45:04,Blue,Larah,2♥,Sequence
2024-07-08,12:54:10,Red,Howard,J♦,Sequence
2024-07-08,12:54:24,Blue,Larah,4♦,Sequence
2024-07-03,12:25:53,Blue,Nishant,J♦,Sequence
2024-07-03,12:26:21,Green,Jaemo,J♣,Sequence
2024-07-03,12:36:00,Red,Kenji,J♣,Sequence
2024-07-03,12:48:28,Green,Jaemo,J♣,Sequence
2024-07-03,12:48:47,Red,Larah,2♣,Sequence
2024-07-03,12:56:14,Red,Larah,J♦,Sequence
2024-07-01,12:24:39,Blue,Nishant,J♣,Sequence
2024-07-01,12:28:22,Red,Daniel,J♦,Sequence
2024-07-01,12:35:39,Green,Andy,Q♥,Sequence
2024-07-01,12:44:48,Green,Maya,J♣,Sequence
2024-07-01,12:50:27,Blue,Poonam,9♥,Sequence
2024-07-01,12:57:10,Red,Ghost,7♦,Sequence
2024-06-26,12:26:50,Blue,Nishant,J♦,Sequence
2024-06-26,12:42:49,Red,Larah,2♦,Sequence
2024-06-26,12:43:01,Green,Kenji,J♣,Sequence
2024-06-26,12:49:56,Green,Kenji,2♣,Sequence
2024-06-26,12:51:25,Blue,Nishant,J♦,Sequence
2024-06-26,12:54:31,Green,Kenji,J♦,Sequence
2024-06-26,12:59:06,Green,Poonam,A♦,Sequence
2024-06-25,12:20:17,Green,Larah,J♣,Sequence
2024-06-25,12:22:54,Blue,Maya,J♣,Sequence
2024-06-25,12:27:12,Blue,Kenji,J♦,Sequence
2024-06-25,12:27:45,Blue,Howard,A♦,Sequence
2024-06-25,12:29:58,Blue,Daniel,J♦,Sequence
2024-06-25,12:33:13,Green,Poonam,J♣,Sequence
2024-06-25,12:33:24,Green,Nishant,J♦,Sequence
2024-06-25,12:35:24,Green,Nishant,J♣,Sequence
2024-06-25,12:44:08,Blue,Daniel,J♦,Sequence
2024-06-25,12:44:30,Green,Andy,J♦,Sequence
2024-06-25,12:45:20,Green,Paul,9♣,Sequence
2024-06-25,12:54:06,Blue,Howard,J♣,Sequence
2024-06-25,12:56:29,Green,Poonam,K♠,Sequence
2024-06-25,12:57:51,Green,Paul,J♣,Sequence
2024-06-25,13:00:25,Blue,Daniel,J♣,Sequence
2024-06-25,13:05:47,Blue,Kenji,J♦,Sequence
2024-06-24,12:23:36,Blue,Daniel,J♦,Sequence
2024-06-24,12:23:45,Green,Howard,J♦,Sequence
2024-06-24,12:25:45,Green,Howard,J♣,Sequence
2024-06-24,12:29:51,Blue,Andy,A♣,Sequence
2024-06-24,12:34:43,Green,Howard,8♠,Sequence
2024-06-24,12:35:44,Blue,Andy,5♣,Sequence
2024-06-24,12:44:55,Blue,Maya,J♣,Sequence
2024-06-24,12:45:46,Blue,Maya,J♣,Sequence
2024-06-24,12:48:22,Green,Jaemo,J♣,Sequence
2024-06-24,13:00:33,Blue,Larah,J♣,Sequence
2024-06-24,13:00:51,Blue,Maya,4♦,Sequence
2024-06-18,12:13:48,Blue,Nishant,J♦,Sequence
2024-06-18,12:29:29,Green,Paul,J♣,Sequence
2024-06-18,12:45:03,Red,Larah,J♣,Sequence
2024-06-18,12:51:17,Red,Maya,K♣,Sequence
2024-06-18,12:51:37,Green,Paul,7♦,Sequence
2024-06-17,12:19:38,Blue,Jose,J♣,Sequence
2024-06-17,12:24:03,Green,Maya,7♦,Sequence
2024-06-17,12:24:34,Green,Russel,A♦,Sequence
2024-06-17,12:24:53,Blue,Poonam,J♣,Sequence
2024-06-17,12:27:56,Blue,Jaemo,A♦,Sequence
2024-06-17,12:30:13,Green,Russel,J♦,Sequence
2024-06-17,12:39:58,Blue,Jose,J♣,Sequence
2024-06-17,12:40:10,Green,Larah,J♦,Sequence
2024-06-17,12:40:22,Green,Larah,J♦,Sequence
2024-06-17,12:47:52,Green,Maya,2♥,Sequence
2024-06-17,12:48:16,Green,Nishant,A♥,Sequence
2024-06-17,12:53:27,Blue,Daniel,7♣,Sequence
2024-06-17,12:55:02,Blue,Daniel,7♣,Sequence
2024-06-17,12:55:14,Blue,Jose,A♥,Sequence
2024-06-17,13:00:40,Green,Russel,J♦,Sequence
2024-06-17,13:04:18,Blue,Paul,J♦,Sequence
2024-06-10,13:00:16,Green,Ghost,J♦,Sequence
2024-06-10,13:00:37,Green,Russel,10♣,Sequence
2024-06-05,12:16:35,Green,Jaemo,J♦,Sequence
2024-06-05,12:25:55,Blue,Howard,5♦,Sequence
2024-06-05,12:26:14,Green,Nishant,7♠,Sequence
2024-06-05,12:33:40,Blue,Paul,3♥,Sequence
2024-06-05,12:35:23,Blue,Behring,6♠,Sequence
2024-06-05,12:37:56,Green,Nishant,J♣,Sequence
2024-06-05,12:41:55,Blue,Howard,J♣,Sequence
2024-06-05,12:42:58,Blue,Andy,2♠,Sequence
2024-06-05,12:43:02,Blue,Paul,A♦,Sequence
2024-06-05,12:44:47,Green,Nishant,2♥,Sequence
2024-06-05,12:53:10,Green,Nishant,J♦,Sequence
2024-06-04,12:17:27,Blue,Russel,10♥,Sequence
2024-06-04,12:19:09,Green,Nishant,10♣,Sequence
2024-06-04,12:22:22,Green,Larah,J♣,Sequence
2024-06-04,12:35:18,Blue,Behring,5♥,Sequence
2024-06-04,12:36:52,Green,Larah,J♦,Sequence
2024-06-04,12:37:08,Blue,Behring,Q♣,Sequence
2024-06-04,12:37:37,Blue,Behring,J♦,Sequence
2024-06-04,12:40:52,Blue,Behring,J♣,Sequence
2024-06-04,12:44:55,Green,Larah,J♣,Sequence
2024-06-04,12:50:29,Blue,Paul,K♠,Sequence
2024-06-04,12:52:27,Green,Howard,3♦,Sequence
2024-06-04,13:00:48,Green,Mel,K♣,Sequence
2024-06-04,13:01:10,Green,Larah,J♦,Sequence
2024-06-03,12:33:41,Green,Nishant,J♦,Sequence
2024-06-03,12:33:55,Blue,Russel,J♣,Sequence
2024-06-03,12:37:31,Blue,Jose,10♦,Sequence
2024-06-03,12:43:02,Blue,Jose,J♣,Sequence
2024-06-03,12:43:15,Blue,Russel,J♦,Sequence
2024-06-03,12:43:38,Blue,Jose,Q♥,Sequence
2024-06-03,12:50:03,Green,Nishant,4♥,Sequence
2024-06-03,12:52:15,Blue,Paul,4♣,Sequence
2024-06-03,12:52:42,Blue,Jose,6♠,Sequence
2024-06-03,13:04:02,Green,Howard,A♣,Sequence
2024-06-03,13:06:25,Green,Kenji,5♦,Sequence
2024-05-29,21:23:04,Green,Behring,J♦,Sequence
2024-05-29,21:23:04,Blue,Larah,J♣,Sequence
2024-05-29,21:23:04,Blue,Kenji,J♣,Sequence
2024-05-29,21:23:04,Blue,Larah,J♣,Sequence
2024-05-28,21:23:04,Blue,Ghost,J♣,Sequence
2024-05-28,21:23:04,Blue,Kenji,J♦,Sequence
2024-05-28,21:23:04,Green,Jose,J♣,Sequence
2024-05-28,21:23:04,Green,Paul,J♣,Sequence
2024-05-28,21:23:04,Green,Paul,J♦,Sequence
2024-05-22,21:23:04,Red,Russel,J♦,Sequence
2024-05-22,21:23:04,Blue,Mel,4♦,Sequence
2024-05-22,21:23:04,Blue,Behring,J♣,Sequence
2024-05-22,21:23:04,Blue,Mel,9♥,Sequence
2024-05-21,21:23:04,Green,Nishant,J♣,Sequence
2024-05-21,21:23:04,Blue,Daniel,J♣,Sequence
2024-05-21,21:23:04,Blue,Larah,J♣,Sequence
2024-05-21,21:23:04,Red,Paul,J♦,Sequence
2024-05-21,21:23:04,Green,Howard,A♣,Sequence
2025-01-26,15:46:32,,Ghost,,Sequence
2025-01-26,21:00:31.362840,,Larah,,Block
